slice_path,label,label_idx,feat2d_path,feat1d_path,n_mels,frames,sr,win_ms,hop_ms,split
data/processed/slices/norm_180937-7-3-18_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-18_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-18_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-19_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-19_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-19_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-2_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-2_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-2_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-20_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-20_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-20_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-21_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-21_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-21_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-22_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-22_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-22_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-23_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-23_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-23_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-24_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-24_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-24_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-26_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-26_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-26_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-27_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-27_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-27_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-28_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-28_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-28_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-29_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-29_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-29_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-3_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-3_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-3_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-30_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-30_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-30_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_2000ms_3000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_2500ms_3500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-31_3000ms_4000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-31_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-31_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-32_0ms_1000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-32_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-32_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-32_500ms_1500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-32_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-32_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-32_1000ms_2000ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-32_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-32_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,val
data/processed/slices/norm_180937-7-3-32_1500ms_2500ms.wav,construction,1,data/features/logmel_2d/norm_180937-7-3-32_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_180937-7-3-32_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,val
