slice_path,label,sr,start_sec,end_sec,source,split_hint,parent_id
data/processed/slices/norm_5-223099-A-32_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-A-32_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223099-A
data/processed/slices/norm_5-223099-B-32_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223099-B
data/processed/slices/norm_5-223099-B-32_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223099-B
data/processed/slices/norm_5-223103-A-31_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223103-A
data/processed/slices/norm_5-223103-A-31_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223103-A
data/processed/slices/norm_5-223176-A-37_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223176-A
data/processed/slices/norm_5-223176-A-37_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223176-A
data/processed/slices/norm_5-223317-A-31_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223317-A
data/processed/slices/norm_5-223317-A-31_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223317-A
data/processed/slices/norm_5-223810-A-35_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-223810-A
data/processed/slices/norm_5-223810-A-35_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-223810-A
data/processed/slices/norm_5-231551-A-36_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-231551-A
data/processed/slices/norm_5-231551-A-36_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-231551-A
data/processed/slices/norm_5-231762-A-0_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-231762-A
data/processed/slices/norm_5-231762-A-0_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-231762-A
data/processed/slices/norm_5-232272-A-44_0ms_1000ms.wav,engine,16000,0.0,1.0,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_500ms_1500ms.wav,engine,16000,0.5,1.5,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_1000ms_2000ms.wav,engine,16000,1.0,2.0,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_1500ms_2500ms.wav,engine,16000,1.5,2.5,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_2000ms_3000ms.wav,engine,16000,2.0,3.0,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_2500ms_3500ms.wav,engine,16000,2.5,3.5,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_3000ms_4000ms.wav,engine,16000,3.0,4.0,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_3500ms_4500ms.wav,engine,16000,3.5,4.5,esc50,5,5-232272-A
data/processed/slices/norm_5-232272-A-44_4000ms_5000ms.wav,engine,16000,4.0,5.0,esc50,5,5-232272-A
data/processed/slices/norm_5-232802-A-31_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-232802-A
data/processed/slices/norm_5-232802-A-31_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-232802-A
data/processed/slices/norm_5-232816-A-23_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-232816-A
data/processed/slices/norm_5-232816-A-23_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-232816-A
data/processed/slices/norm_5-233019-A-31_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233019-A
data/processed/slices/norm_5-233019-A-31_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233019-A
data/processed/slices/norm_5-233160-A-1_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233160-A
data/processed/slices/norm_5-233160-A-1_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233160-A
data/processed/slices/norm_5-233260-A-23_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233260-A
data/processed/slices/norm_5-233260-A-23_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233260-A
data/processed/slices/norm_5-233312-A-28_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233312-A
data/processed/slices/norm_5-233312-A-28_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233312-A
data/processed/slices/norm_5-233605-A-39_0ms_1000ms.wav,glass_breaking,16000,0.0,1.0,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_500ms_1500ms.wav,glass_breaking,16000,0.5,1.5,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_1000ms_2000ms.wav,glass_breaking,16000,1.0,2.0,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_1500ms_2500ms.wav,glass_breaking,16000,1.5,2.5,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_2000ms_3000ms.wav,glass_breaking,16000,2.0,3.0,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_2500ms_3500ms.wav,glass_breaking,16000,2.5,3.5,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_3000ms_4000ms.wav,glass_breaking,16000,3.0,4.0,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_3500ms_4500ms.wav,glass_breaking,16000,3.5,4.5,esc50,5,5-233605-A
data/processed/slices/norm_5-233605-A-39_4000ms_5000ms.wav,glass_breaking,16000,4.0,5.0,esc50,5,5-233605-A
data/processed/slices/norm_5-233607-A-39_0ms_1000ms.wav,glass_breaking,16000,0.0,1.0,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_500ms_1500ms.wav,glass_breaking,16000,0.5,1.5,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_1000ms_2000ms.wav,glass_breaking,16000,1.0,2.0,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_1500ms_2500ms.wav,glass_breaking,16000,1.5,2.5,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_2000ms_3000ms.wav,glass_breaking,16000,2.0,3.0,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_2500ms_3500ms.wav,glass_breaking,16000,2.5,3.5,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_3000ms_4000ms.wav,glass_breaking,16000,3.0,4.0,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_3500ms_4500ms.wav,glass_breaking,16000,3.5,4.5,esc50,5,5-233607-A
data/processed/slices/norm_5-233607-A-39_4000ms_5000ms.wav,glass_breaking,16000,4.0,5.0,esc50,5,5-233607-A
data/processed/slices/norm_5-233645-A-37_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233645-A
data/processed/slices/norm_5-233645-A-37_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233645-A
data/processed/slices/norm_5-233787-A-7_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-233787-A
data/processed/slices/norm_5-233787-A-7_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-233787-A
data/processed/slices/norm_5-234145-A-28_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234145-A
data/processed/slices/norm_5-234145-A-28_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234145-A
data/processed/slices/norm_5-234247-A-37_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234247-A
data/processed/slices/norm_5-234247-A-37_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234247-A
data/processed/slices/norm_5-234263-A-25_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234263-A
data/processed/slices/norm_5-234263-A-25_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234263-A
data/processed/slices/norm_5-234335-A-23_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234335-A
data/processed/slices/norm_5-234335-A-23_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234335-A
data/processed/slices/norm_5-234855-A-25_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234855-A
data/processed/slices/norm_5-234855-A-25_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234855-A
data/processed/slices/norm_5-234879-A-1_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-A-1_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234879-A
data/processed/slices/norm_5-234879-B-1_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_1000ms_2000ms.wav,other,16000,1.0,2.0,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_1500ms_2500ms.wav,other,16000,1.5,2.5,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_2000ms_3000ms.wav,other,16000,2.0,3.0,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_2500ms_3500ms.wav,other,16000,2.5,3.5,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_3000ms_4000ms.wav,other,16000,3.0,4.0,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_3500ms_4500ms.wav,other,16000,3.5,4.5,esc50,5,5-234879-B
data/processed/slices/norm_5-234879-B-1_4000ms_5000ms.wav,other,16000,4.0,5.0,esc50,5,5-234879-B
data/processed/slices/norm_5-234923-A-32_0ms_1000ms.wav,other,16000,0.0,1.0,esc50,5,5-234923-A
data/processed/slices/norm_5-234923-A-32_500ms_1500ms.wav,other,16000,0.5,1.5,esc50,5,5-234923-A
